path,label,group,split
Mating/LastEntry_cat1369Mt.mp3,Mating,Mating/lastentry_cat1369mt,test
Mating/LastEntry_cat1370Mt.mp3,Mating,Mating/lastentry_cat1370mt,val
Mating/LastEntry_cat1371Mt.mp3,Mating,Mating/lastentry_cat1371mt,val
Mating/LastEntry_cat1372Mt.mp3,Mating,Mating/lastentry_cat1372mt,val
Mating/LastEntry_cat1373Mt.mp3,Mating,Mating/lastentry_cat1373mt,train
Mating/LastEntry_cat1374Mt.mp3,Mating,Mating/lastentry_cat1374mt,train
Mating/LastEntry_cat1375Mt.mp3,Mating,Mating/lastentry_cat1375mt,train
Mating/LastEntry_cat1376Mt.mp3,Mating,Mating/lastentry_cat1376mt,train
Mating/LastEntry_cat1377Mt.mp3,Mating,Mating/lastentry_cat1377mt,test
Mating/LastEntry_cat1378Mt (2).mp3,Mating,Mating/lastentry_cat1378mt,test
Mating/LastEntry_cat1378Mt.mp3,Mating,Mating/lastentry_cat1378mt,test
Mating/LastEntry_cat1379Mt.mp3,Mating,Mating/lastentry_cat1379mt,test
Mating/LastEntry_cat1380Mt.mp3,Mating,Mating/lastentry_cat1380mt,train
Mating/LastEntry_cat1381Mt.mp3,Mating,Mating/lastentry_cat1381mt,test
Mating/LastEntry_cat1382Mt.mp3,Mating,Mating/lastentry_cat1382mt,train
Mating/LastEntry_cat1383Mt.mp3,Mating,Mating/lastentry_cat1383mt,train
Mating/LastEntry_cat1384Mt.mp3,Mating,Mating/lastentry_cat1384mt,train
Mating/LastEntry_cat1385Mt.mp3,Mating,Mating/lastentry_cat1385mt,train
Mating/LastEntry_cat1386Mt.mp3,Mating,Mating/lastentry_cat1386mt,train
Mating/LastEntry_cat138776Mt.mp3,Mating,Mating/lastentry_cat138776mt,train
Mating/LastEntry_cat1388Mt.mp3,Mating,Mating/lastentry_cat1388mt,train
Mating/LastEntry_cat1389Mt (2).mp3,Mating,Mating/lastentry_cat1389mt,train
Mating/LastEntry_cat1389Mt.mp3,Mating,Mating/lastentry_cat1389mt,train
Mating/LastEntry_cat1390Mt.mp3,Mating,Mating/lastentry_cat1390mt,test
Mating/LastEntry_cat1391Mt (2).mp3,Mating,Mating/lastentry_cat1391mt,val
Mating/LastEntry_cat1391Mt.mp3,Mating,Mating/lastentry_cat1391mt,val
Mating/LastEntry_cat1392Mt.mp3,Mating,Mating/lastentry_cat1392mt,train
Mating/LastEntry_cat1393Mt.mp3,Mating,Mating/lastentry_cat1393mt,val
Mating/LastEntry_cat1394Mt.mp3,Mating,Mating/lastentry_cat1394mt,train
Mating/LastEntry_cat1395Mt.mp3,Mating,Mating/lastentry_cat1395mt,test
Mating/LastEntry_cat1396Mt.mp3,Mating,Mating/lastentry_cat1396mt,train
Mating/LastEntry_cat1397Mt.mp3,Mating,Mating/lastentry_cat1397mt,train
Mating/LastEntry_cat1398Mt.mp3,Mating,Mating/lastentry_cat1398mt,train
Mating/LastEntry_cat1399Mt.mp3,Mating,Mating/lastentry_cat1399mt,val
Mating/LastEntry_cat1400Mt.mp3,Mating,Mating/lastentry_cat1400mt,train
Mating/LastEntry_cat1401Mt.mp3,Mating,Mating/lastentry_cat1401mt,train
Mating/LastEntry_cat1402Mt.mp3,Mating,Mating/lastentry_cat1402mt,train
Mating/LastEntry_cat1403Mt.mp3,Mating,Mating/lastentry_cat1403mt,train
Mating/LastEntry_cat1404Mt.mp3,Mating,Mating/lastentry_cat1404mt,train
Mating/LastEntry_cat1407Mt.mp3,Mating,Mating/lastentry_cat1407mt,train
Mating/YashLL_Cat0210Mating.mp3,Mating,Mating/yashll_cat0210mating,val
Mating/YashLL_Cat0211Mating.mp3,Mating,Mating/yashll_cat0211mating,train
Mating/YashLL_Cat0212Mating.mp3,Mating,Mating/yashll_cat0212mating,train
Mating/YashLL_Cat0213Mating.mp3,Mating,Mating/yashll_cat0213mating,train
Mating/YashLL_Cat0214Mating.mp3,Mating,Mating/yashll_cat0214mating,val
Mating/YashLL_Cat0215Mating.mp3,Mating,Mating/yashll_cat0215mating,train
Mating/YashLL_Cat0216Mating.mp3,Mating,Mating/yashll_cat0216mating,train
Mating/YashLL_Cat0217Mating (2).mp3,Mating,Mating/yashll_cat0217mating,train
Mating/YashLL_Cat0218Mating.mp3,Mating,Mating/yashll_cat0218mating,test
Mating/YashLL_Cat0220Mating.mp3,Mating,Mating/yashll_cat0220mating,train
Mating/YashLL_Cat0221Mating.mp3,Mating,Mating/yashll_cat0221mating,train
Mating/YashLL_Cat0222Mating.mp3,Mating,Mating/yashll_cat0222mating,train
Mating/YashLL_Cat0223Mating.mp3,Mating,Mating/yashll_cat0223mating,train
Mating/YashLL_Cat0224Mating.mp3,Mating,Mating/yashll_cat0224mating,train
Mating/YashLL_Cat0226Mating.mp3,Mating,Mating/yashll_cat0226mating,train
Mating/YashLL_Cat0227Mating.mp3,Mating,Mating/yashll_cat0227mating,train
Mating/YashLL_Cat0228Mating.mp3,Mating,Mating/yashll_cat0228mating,train
Mating/YashLL_Cat0229Mating.mp3,Mating,Mating/yashll_cat0229mating,train
Mating/YashLL_Cat0230Mating.mp3,Mating,Mating/yashll_cat0230mating,train
Mating/YashLL_Cat0231Mating (2).mp3,Mating,Mating/yashll_cat0231mating,test
Mating/YashLL_Cat0231Mating.mp3,Mating,Mating/yashll_cat0231mating,test
Mating/YashLL_Cat0241Mating.mp3,Mating,Mating/yashll_cat0241mating,test
Mating/YashLL_Cat0242Mating.mp3,Mating,Mating/yashll_cat0242mating,train
Mating/YashLL_Cat0243Mating.mp3,Mating,Mating/yashll_cat0243mating,train
Mating/YashLL_Cat0244Mating.mp3,Mating,Mating/yashll_cat0244mating,train
Mating/YashLL_Cat0245Mating.mp3,Mating,Mating/yashll_cat0245mating,train
Mating/YashLL_Cat0246Mating.mp3,Mating,Mating/yashll_cat0246mating,val
Mating/YashLL_Cat0247Mating.mp3,Mating,Mating/yashll_cat0247mating,train
Mating/car_extcoll0154.mp3,Mating,Mating/car_extcoll0154,val
Mating/cat010.mp3,Mating,Mating/cat010,train
Mating/cat011.mp3,Mating,Mating/cat011,val
Mating/cat012.mp3,Mating,Mating/cat012,test
Mating/cat013.mp3,Mating,Mating/cat013,val
Mating/cat014.mp3,Mating,Mating/cat014,val
Mating/cat015.mp3,Mating,Mating/cat015,train
Mating/cat016.mp3,Mating,Mating/cat016,train
Mating/cat017.mp3,Mating,Mating/cat017,train
Mating/cat018.mp3,Mating,Mating/cat018,test
Mating/cat019.mp3,Mating,Mating/cat019,train
Mating/cat020.mp3,Mating,Mating/cat020,train
Mating/cat021.mp3,Mating,Mating/cat021,test
Mating/cat022.mp3,Mating,Mating/cat022,train
Mating/cat023.mp3,Mating,Mating/cat023,train
Mating/cat024.mp3,Mating,Mating/cat024,train
Mating/cat025.mp3,Mating,Mating/cat025,train
Mating/cat026.mp3,Mating,Mating/cat026,train
Mating/cat027.mp3,Mating,Mating/cat027,train
Mating/cat028.mp3,Mating,Mating/cat028,train
Mating/cat029.mp3,Mating,Mating/cat029,train
Mating/cat030.mp3,Mating,Mating/cat030,train
Mating/cat031.mp3,Mating,Mating/cat031,train
Mating/cat03100.mp3,Mating,Mating/cat03100,train
Mating/cat03101.mp3,Mating,Mating/cat03101,train
Mating/cat03102.mp3,Mating,Mating/cat03102,train
Mating/cat03103.mp3,Mating,Mating/cat03103,train
Mating/cat03104.mp3,Mating,Mating/cat03104,train
Mating/cat03105.mp3,Mating,Mating/cat03105,val
Mating/cat03106.mp3,Mating,Mating/cat03106,train
Mating/cat03107.mp3,Mating,Mating/cat03107,test
Mating/cat03108.mp3,Mating,Mating/cat03108,train
Mating/cat03110.mp3,Mating,Mating/cat03110,train
Mating/cat03111.mp3,Mating,Mating/cat03111,train
Mating/cat03112.mp3,Mating,Mating/cat03112,train
Mating/cat03113.mp3,Mating,Mating/cat03113,val
Mating/cat03114.mp3,Mating,Mating/cat03114,train
Mating/cat03115.mp3,Mating,Mating/cat03115,train
Mating/cat03116.mp3,Mating,Mating/cat03116,val
Mating/cat03117.mp3,Mating,Mating/cat03117,train
Mating/cat03118.mp3,Mating,Mating/cat03118,test
Mating/cat03119.mp3,Mating,Mating/cat03119,train
Mating/cat03120.mp3,Mating,Mating/cat03120,val
Mating/cat03121.mp3,Mating,Mating/cat03121,train
Mating/cat032.mp3,Mating,Mating/cat032,train
Mating/cat033.mp3,Mating,Mating/cat033,val
Mating/cat034.mp3,Mating,Mating/cat034,train
Mating/cat03530.mp3,Mating,Mating/cat03530,train
Mating/cat03531.mp3,Mating,Mating/cat03531,train
Mating/cat03532.mp3,Mating,Mating/cat03532,test
Mating/cat03533.mp3,Mating,Mating/cat03533,val
Mating/cat03534.mp3,Mating,Mating/cat03534,val
Mating/cat03535.mp3,Mating,Mating/cat03535,val
Mating/cat03536.mp3,Mating,Mating/cat03536,train
Mating/cat03537.mp3,Mating,Mating/cat03537,train
Mating/cat03538.mp3,Mating,Mating/cat03538,train
Mating/cat03539.mp3,Mating,Mating/cat03539,train
Mating/cat03540.mp3,Mating,Mating/cat03540,train
Mating/cat03541.mp3,Mating,Mating/cat03541,train
Mating/cat03542.mp3,Mating,Mating/cat03542,test
Mating/cat03543.mp3,Mating,Mating/cat03543,test
Mating/cat03544.mp3,Mating,Mating/cat03544,test
Mating/cat03545.mp3,Mating,Mating/cat03545,train
Mating/cat03546.mp3,Mating,Mating/cat03546,val
Mating/cat03547.mp3,Mating,Mating/cat03547,train
Mating/cat03548.mp3,Mating,Mating/cat03548,train
Mating/cat03549.mp3,Mating,Mating/cat03549,train
Mating/cat03550.mp3,Mating,Mating/cat03550,train
Mating/cat03551.mp3,Mating,Mating/cat03551,train
Mating/cat03552.mp3,Mating,Mating/cat03552,train
Mating/cat03553.mp3,Mating,Mating/cat03553,train
Mating/cat03554.mp3,Mating,Mating/cat03554,train
Mating/cat03555.mp3,Mating,Mating/cat03555,train
Mating/cat03556.mp3,Mating,Mating/cat03556,train
Mating/cat03557.mp3,Mating,Mating/cat03557,train
Mating/cat03558.mp3,Mating,Mating/cat03558,train
Mating/cat03559.mp3,Mating,Mating/cat03559,train
Mating/cat03560.mp3,Mating,Mating/cat03560,train
Mating/cat03563.mp3,Mating,Mating/cat03563,val
Mating/cat03565.mp3,Mating,Mating/cat03565,train
Mating/cat03567.mp3,Mating,Mating/cat03567,train
Mating/cat03568.mp3,Mating,Mating/cat03568,test
Mating/cat03569.mp3,Mating,Mating/cat03569,train
Mating/cat03570.mp3,Mating,Mating/cat03570,train
Mating/cat03571.mp3,Mating,Mating/cat03571,train
Mating/cat03572.mp3,Mating,Mating/cat03572,test
Mating/cat03576.mp3,Mating,Mating/cat03576,train
Mating/cat03577.mp3,Mating,Mating/cat03577,val
Mating/cat03578.mp3,Mating,Mating/cat03578,val
Mating/cat03579.mp3,Mating,Mating/cat03579,train
Mating/cat03580.mp3,Mating,Mating/cat03580,train
Mating/cat03581.mp3,Mating,Mating/cat03581,test
Mating/cat03582.mp3,Mating,Mating/cat03582,train
Mating/cat03584.mp3,Mating,Mating/cat03584,val
Mating/cat03585.mp3,Mating,Mating/cat03585,train
Mating/cat03586.mp3,Mating,Mating/cat03586,train
Mating/cat03587.mp3,Mating,Mating/cat03587,train
Mating/cat03589.mp3,Mating,Mating/cat03589,train
Mating/cat03590.mp3,Mating,Mating/cat03590,val
Mating/cat03591.mp3,Mating,Mating/cat03591,train
Mating/cat03592.mp3,Mating,Mating/cat03592,train
Mating/cat03593.mp3,Mating,Mating/cat03593,train
Mating/cat03594.mp3,Mating,Mating/cat03594,train
Mating/cat03595.mp3,Mating,Mating/cat03595,val
Mating/cat03596.mp3,Mating,Mating/cat03596,test
Mating/cat03597.mp3,Mating,Mating/cat03597,train
Mating/cat03598.mp3,Mating,Mating/cat03598,train
Mating/cat03599.mp3,Mating,Mating/cat03599,val
Mating/cat4545.mp3,Mating,Mating/cat4545,train
Mating/cat4547.mp3,Mating,Mating/cat4547,train
Mating/cat_youtube64302 (3).mp3,Mating,Mating/cat_youtube64302,train
Mating/cat_youtube64303.mp3,Mating,Mating/cat_youtube64303,val
Mating/cat_youtube64304.mp3,Mating,Mating/cat_youtube64304,test
Mating/cat_youtube64306.mp3,Mating,Mating/cat_youtube64306,train
Mating/cat_youtube64307.mp3,Mating,Mating/cat_youtube64307,val
Mating/cat_youtube64309.mp3,Mating,Mating/cat_youtube64309,train
Mating/cat_youtube64310.mp3,Mating,Mating/cat_youtube64310,train
Mating/cat_youtube64311.mp3,Mating,Mating/cat_youtube64311,train
Mating/cat_youtube64312.mp3,Mating,Mating/cat_youtube64312,train
Mating/cat_youtube64313.mp3,Mating,Mating/cat_youtube64313,train
Mating/cat_youtube64314.mp3,Mating,Mating/cat_youtube64314,test
Mating/cat_youtube64315.mp3,Mating,Mating/cat_youtube64315,train
Mating/cat_youtube64316.mp3,Mating,Mating/cat_youtube64316,train
Mating/cat_youtube64317.mp3,Mating,Mating/cat_youtube64317,train
Mating/cat_youtube64318.mp3,Mating,Mating/cat_youtube64318,val
Mating/cat_youtube64319.mp3,Mating,Mating/cat_youtube64319,train
Mating/cat_youtube64320.mp3,Mating,Mating/cat_youtube64320,test
Mating/cat_youtube64321.mp3,Mating,Mating/cat_youtube64321,val
Mating/cat_youtube64322.mp3,Mating,Mating/cat_youtube64322,train
Mating/cat_youtube64323.mp3,Mating,Mating/cat_youtube64323,train
Mating/cat_youtube64324.mp3,Mating,Mating/cat_youtube64324,test
Mating/cat_youtube64325.mp3,Mating,Mating/cat_youtube64325,train
Mating/cat_youtube64326.mp3,Mating,Mating/cat_youtube64326,test
Mating/cat_youtube64327.mp3,Mating,Mating/cat_youtube64327,train
Mating/cat_youtube64328.mp3,Mating,Mating/cat_youtube64328,test
Mating/cat_youtube64329.mp3,Mating,Mating/cat_youtube64329,train
Mating/cat_youtube64330.mp3,Mating,Mating/cat_youtube64330,train
Mating/cat_youtube64331.mp3,Mating,Mating/cat_youtube64331,test
Mating/cat_youtube64332.mp3,Mating,Mating/cat_youtube64332,train
Mating/cat_youtube64333.mp3,Mating,Mating/cat_youtube64333,train
Mating/cat_youtube64334.mp3,Mating,Mating/cat_youtube64334,train
Mating/cat_youtube64335.mp3,Mating,Mating/cat_youtube64335,train
Mating/cat_youtube64336.mp3,Mating,Mating/cat_youtube64336,train
Mating/cat_youtube64337.mp3,Mating,Mating/cat_youtube64337,train
Mating/cat_youtube64338.mp3,Mating,Mating/cat_youtube64338,train
Mating/cat_youtube64339.mp3,Mating,Mating/cat_youtube64339,test
Mating/cat_youtube64340.mp3,Mating,Mating/cat_youtube64340,val
Mating/cat_youtube64341.mp3,Mating,Mating/cat_youtube64341,train
Mating/cat_youtube64342.mp3,Mating,Mating/cat_youtube64342,val
Mating/cat_youtube64343.mp3,Mating,Mating/cat_youtube64343,train
Mating/cat_youtube64344.mp3,Mating,Mating/cat_youtube64344,train
Mating/cat_youtube64345.mp3,Mating,Mating/cat_youtube64345,train
Mating/cat_youtube64346.mp3,Mating,Mating/cat_youtube64346,train
Mating/cat_youtube64347.mp3,Mating,Mating/cat_youtube64347,train
Mating/cat_youtube64348.mp3,Mating,Mating/cat_youtube64348,train
Mating/cat_youtube64349.mp3,Mating,Mating/cat_youtube64349,train
Mating/cat_youtube64350.mp3,Mating,Mating/cat_youtube64350,val
Mating/cat_youtube64351.mp3,Mating,Mating/cat_youtube64351,val
Mating/cat_youtube64352.mp3,Mating,Mating/cat_youtube64352,val
Mating/cat_youtube64353 (2).mp3,Mating,Mating/cat_youtube64353,train
Mating/cat_youtube64353 (3).mp3,Mating,Mating/cat_youtube64353,train
Mating/cat_youtube64353.mp3,Mating,Mating/cat_youtube64353,train
Mating/cat_youtube64354.mp3,Mating,Mating/cat_youtube64354,train
Mating/cat_youtube64355.mp3,Mating,Mating/cat_youtube64355,train
Mating/cat_youtube64356.mp3,Mating,Mating/cat_youtube64356,train
Mating/cat_youtube64357.mp3,Mating,Mating/cat_youtube64357,test
Mating/cat_youtube64358.mp3,Mating,Mating/cat_youtube64358,train
Mating/cat_youtube64359.mp3,Mating,Mating/cat_youtube64359,train
Mating/cat_youtube64360.mp3,Mating,Mating/cat_youtube64360,train
Mating/cat_youtube64361.mp3,Mating,Mating/cat_youtube64361,train
Mating/cat_youtube64362.mp3,Mating,Mating/cat_youtube64362,train
Mating/cat_youtube64364.mp3,Mating,Mating/cat_youtube64364,train
Mating/cat_youtube64368.mp3,Mating,Mating/cat_youtube64368,train
Mating/cat_youtube64369.mp3,Mating,Mating/cat_youtube64369,train
Mating/cat_youtube64370.mp3,Mating,Mating/cat_youtube64370,val
Mating/cat_youtube64371.mp3,Mating,Mating/cat_youtube64371,train
Mating/cat_youtube64372.mp3,Mating,Mating/cat_youtube64372,test
Mating/cat_youtube64375.mp3,Mating,Mating/cat_youtube64375,train
Mating/cat_youtube64380.mp3,Mating,Mating/cat_youtube64380,val
Mating/cat_youtube64381.mp3,Mating,Mating/cat_youtube64381,train
Mating/cat_youtube64382.mp3,Mating,Mating/cat_youtube64382,test
Mating/cat_youtube64383.mp3,Mating,Mating/cat_youtube64383,train
Mating/cat_youtube64384.mp3,Mating,Mating/cat_youtube64384,train
Mating/cat_youtube64385.mp3,Mating,Mating/cat_youtube64385,train
Mating/cat_youtube64386.mp3,Mating,Mating/cat_youtube64386,train
Mating/cat_youtube64387.mp3,Mating,Mating/cat_youtube64387,train
Mating/cat_youtube64388.mp3,Mating,Mating/cat_youtube64388,train
Mating/cat_youtube64389.mp3,Mating,Mating/cat_youtube64389,train
Mating/cat_youtube64390.mp3,Mating,Mating/cat_youtube64390,train
Mating/cat_youtube64391.mp3,Mating,Mating/cat_youtube64391,train
Mating/cat_youtube64392.mp3,Mating,Mating/cat_youtube64392,test
Mating/cat_youtube64393.mp3,Mating,Mating/cat_youtube64393,train
Mating/cat_youtube64394.mp3,Mating,Mating/cat_youtube64394,train
Mating/cat_youtube64395.mp3,Mating,Mating/cat_youtube64395,train
Mating/cat_youtube64397.mp3,Mating,Mating/cat_youtube64397,train
MotherCall/Cat_YoutubeLLT42313.mp3,MotherCall,MotherCall/cat_youtubellt42313,train
MotherCall/Cat_YoutubeLLT42314.mp3,MotherCall,MotherCall/cat_youtubellt42314,train
MotherCall/Cat_YoutubeLLT42315.mp3,MotherCall,MotherCall/cat_youtubellt42315,test
MotherCall/Cat_YoutubeLLT42316.mp3,MotherCall,MotherCall/cat_youtubellt42316,train
MotherCall/Cat_YoutubeLLT42317.mp3,MotherCall,MotherCall/cat_youtubellt42317,train
MotherCall/Cat_YoutubeLLT42318.mp3,MotherCall,MotherCall/cat_youtubellt42318,train
MotherCall/Cat_YoutubeLLT42319.mp3,MotherCall,MotherCall/cat_youtubellt42319,val
MotherCall/Cat_YoutubeLLT42320.mp3,MotherCall,MotherCall/cat_youtubellt42320,train
MotherCall/Cat_YoutubeLLT42321.mp3,MotherCall,MotherCall/cat_youtubellt42321,test
MotherCall/Cat_YoutubeLLT42322.mp3,MotherCall,MotherCall/cat_youtubellt42322,train
MotherCall/Cat_YoutubeLLT42323.mp3,MotherCall,MotherCall/cat_youtubellt42323,train
MotherCall/Cat_YoutubeLLT42328.mp3,MotherCall,MotherCall/cat_youtubellt42328,train
MotherCall/Cat_YoutubeLLT42329.mp3,MotherCall,MotherCall/cat_youtubellt42329,test
MotherCall/Cat_YoutubeLLT42330.mp3,MotherCall,MotherCall/cat_youtubellt42330,train
MotherCall/Cat_YoutubeLLT42331.mp3,MotherCall,MotherCall/cat_youtubellt42331,train
MotherCall/Cat_YoutubeLLT42332.mp3,MotherCall,MotherCall/cat_youtubellt42332,train
MotherCall/Cat_YoutubeLLT42333.mp3,MotherCall,MotherCall/cat_youtubellt42333,train
MotherCall/Cat_YoutubeLLT42334.mp3,MotherCall,MotherCall/cat_youtubellt42334,train
MotherCall/Cat_YoutubeLLT42335.mp3,MotherCall,MotherCall/cat_youtubellt42335,train
MotherCall/Cat_YoutubeLLT42336.mp3,MotherCall,MotherCall/cat_youtubellt42336,train
MotherCall/Cat_YoutubeLLT42337.mp3,MotherCall,MotherCall/cat_youtubellt42337,train
MotherCall/Cat_YoutubeLLT42338.mp3,MotherCall,MotherCall/cat_youtubellt42338,train
MotherCall/Cat_YoutubeLLT42350.mp3,MotherCall,MotherCall/cat_youtubellt42350,train
MotherCall/Cat_YoutubeLLT42377.mp3,MotherCall,MotherCall/cat_youtubellt42377,test
MotherCall/Cat_pills0111.mp3,MotherCall,MotherCall/cat_pills0111,test
MotherCall/Cat_pills0112.mp3,MotherCall,MotherCall/cat_pills0112,train
MotherCall/Cat_pills0113.mp3,MotherCall,MotherCall/cat_pills0113,train
MotherCall/Cat_pills0114.mp3,MotherCall,MotherCall/cat_pills0114,train
MotherCall/Cat_pills0115.mp3,MotherCall,MotherCall/cat_pills0115,val
MotherCall/Cat_pills0116.mp3,MotherCall,MotherCall/cat_pills0116,train
MotherCall/Cat_pills0117.mp3,MotherCall,MotherCall/cat_pills0117,test
MotherCall/Cat_pills0118.mp3,MotherCall,MotherCall/cat_pills0118,train
MotherCall/Cat_pills0119.mp3,MotherCall,MotherCall/cat_pills0119,train
MotherCall/Cat_pills0120.mp3,MotherCall,MotherCall/cat_pills0120,train
MotherCall/Cat_pills0121.mp3,MotherCall,MotherCall/cat_pills0121,test
MotherCall/Cat_pills0122.mp3,MotherCall,MotherCall/cat_pills0122,train
MotherCall/Cat_pills0123.mp3,MotherCall,MotherCall/cat_pills0123,train
MotherCall/Cat_pills0124.mp3,MotherCall,MotherCall/cat_pills0124,train
MotherCall/Cat_pills0125.mp3,MotherCall,MotherCall/cat_pills0125,train
MotherCall/Cat_pills0126.mp3,MotherCall,MotherCall/cat_pills0126,train
MotherCall/Cat_pills0127.mp3,MotherCall,MotherCall/cat_pills0127,test
MotherCall/Cat_pills0128.mp3,MotherCall,MotherCall/cat_pills0128,test
MotherCall/Cat_pills0129.mp3,MotherCall,MotherCall/cat_pills0129,train
MotherCall/Cat_pills0130.mp3,MotherCall,MotherCall/cat_pills0130,test
MotherCall/Cat_pills0131.mp3,MotherCall,MotherCall/cat_pills0131,train
MotherCall/Cat_pills0132.mp3,MotherCall,MotherCall/cat_pills0132,test
MotherCall/Cat_pills0133.mp3,MotherCall,MotherCall/cat_pills0133,val
MotherCall/Cat_pills0134.mp3,MotherCall,MotherCall/cat_pills0134,train
MotherCall/Cat_pills0135.mp3,MotherCall,MotherCall/cat_pills0135,val
MotherCall/Cat_pills0136.mp3,MotherCall,MotherCall/cat_pills0136,train
MotherCall/Cat_pills0137.mp3,MotherCall,MotherCall/cat_pills0137,train
MotherCall/Cat_pills0138.mp3,MotherCall,MotherCall/cat_pills0138,train
MotherCall/Cat_pills0139.mp3,MotherCall,MotherCall/cat_pills0139,val
MotherCall/Cat_pills0140.mp3,MotherCall,MotherCall/cat_pills0140,test
MotherCall/Cat_pills0141.mp3,MotherCall,MotherCall/cat_pills0141,train
MotherCall/Cat_pills0142.mp3,MotherCall,MotherCall/cat_pills0142,val
MotherCall/Cat_pills0143.mp3,MotherCall,MotherCall/cat_pills0143,train
MotherCall/Cat_pills0144.mp3,MotherCall,MotherCall/cat_pills0144,train
MotherCall/Cat_pills0145.mp3,MotherCall,MotherCall/cat_pills0145,train
MotherCall/Cat_pills0146.mp3,MotherCall,MotherCall/cat_pills0146,train
MotherCall/Cat_pills0147.mp3,MotherCall,MotherCall/cat_pills0147,train
MotherCall/Cat_pills0148.mp3,MotherCall,MotherCall/cat_pills0148,train
MotherCall/Cat_pills0149.mp3,MotherCall,MotherCall/cat_pills0149,train
MotherCall/Cat_pills0150.mp3,MotherCall,MotherCall/cat_pills0150,train
MotherCall/Cat_pills0151.mp3,MotherCall,MotherCall/cat_pills0151,train
MotherCall/Cat_pills0152.mp3,MotherCall,MotherCall/cat_pills0152,train
MotherCall/Cat_pills0153.mp3,MotherCall,MotherCall/cat_pills0153,train
MotherCall/Cat_pills0154.mp3,MotherCall,MotherCall/cat_pills0154,train
MotherCall/Cat_pills0155.mp3,MotherCall,MotherCall/cat_pills0155,train
MotherCall/Cat_pills0156.mp3,MotherCall,MotherCall/cat_pills0156,train
MotherCall/Cat_pills0157.mp3,MotherCall,MotherCall/cat_pills0157,train
MotherCall/Cat_pills0158.mp3,MotherCall,MotherCall/cat_pills0158,train
MotherCall/Cat_pills0159.mp3,MotherCall,MotherCall/cat_pills0159,train
MotherCall/Cat_pills0160.mp3,MotherCall,MotherCall/cat_pills0160,train
MotherCall/Cat_pills0161.mp3,MotherCall,MotherCall/cat_pills0161,train
MotherCall/Cat_pills0162.mp3,MotherCall,MotherCall/cat_pills0162,val
MotherCall/Cat_pills0163.mp3,MotherCall,MotherCall/cat_pills0163,train
MotherCall/Cat_pills0164.mp3,MotherCall,MotherCall/cat_pills0164,train
MotherCall/Cat_pills0165.mp3,MotherCall,MotherCall/cat_pills0165,test
MotherCall/Cat_pills0166.mp3,MotherCall,MotherCall/cat_pills0166,val
MotherCall/Cat_pills0167.mp3,MotherCall,MotherCall/cat_pills0167,train
MotherCall/Cat_pills0168.mp3,MotherCall,MotherCall/cat_pills0168,val
MotherCall/Cat_pills0169.mp3,MotherCall,MotherCall/cat_pills0169,val
MotherCall/Cat_pills0170.mp3,MotherCall,MotherCall/cat_pills0170,train
MotherCall/Cat_pills0171.mp3,MotherCall,MotherCall/cat_pills0171,train
MotherCall/Cat_pills0172.mp3,MotherCall,MotherCall/cat_pills0172,train
MotherCall/Cat_pills0173.mp3,MotherCall,MotherCall/cat_pills0173,train
MotherCall/Cat_pills0174.mp3,MotherCall,MotherCall/cat_pills0174,train
MotherCall/Cat_pills0175.mp3,MotherCall,MotherCall/cat_pills0175,train
MotherCall/Cat_pills0176.mp3,MotherCall,MotherCall/cat_pills0176,val
MotherCall/Cat_pills0177.mp3,MotherCall,MotherCall/cat_pills0177,train
MotherCall/Cat_pills0178.mp3,MotherCall,MotherCall/cat_pills0178,val
MotherCall/Cat_pills0179.mp3,MotherCall,MotherCall/cat_pills0179,train
MotherCall/Cat_pills0180.mp3,MotherCall,MotherCall/cat_pills0180,train
MotherCall/Cat_pills0181.mp3,MotherCall,MotherCall/cat_pills0181,train
MotherCall/Cat_pills0182.mp3,MotherCall,MotherCall/cat_pills0182,train
MotherCall/Cat_pills0183.mp3,MotherCall,MotherCall/cat_pills0183,train
MotherCall/Cat_pills0184.mp3,MotherCall,MotherCall/cat_pills0184,test
MotherCall/Cat_pills0185.mp3,MotherCall,MotherCall/cat_pills0185,val
MotherCall/Cat_pills0186.mp3,MotherCall,MotherCall/cat_pills0186,train
MotherCall/Cat_pills0187.mp3,MotherCall,MotherCall/cat_pills0187,train
MotherCall/Cat_pills0188.mp3,MotherCall,MotherCall/cat_pills0188,train
MotherCall/Cat_pills0189.mp3,MotherCall,MotherCall/cat_pills0189,train
MotherCall/Cat_pills0190.mp3,MotherCall,MotherCall/cat_pills0190,train
MotherCall/Cat_pills0191.mp3,MotherCall,MotherCall/cat_pills0191,val
MotherCall/Cat_pills0192.mp3,MotherCall,MotherCall/cat_pills0192,train
MotherCall/Cat_pills0193.mp3,MotherCall,MotherCall/cat_pills0193,train
MotherCall/Cat_pills0194.mp3,MotherCall,MotherCall/cat_pills0194,train
MotherCall/Cat_pills0195.mp3,MotherCall,MotherCall/cat_pills0195,train
MotherCall/Cat_pills0196.mp3,MotherCall,MotherCall/cat_pills0196,test
MotherCall/Cat_pills0197.mp3,MotherCall,MotherCall/cat_pills0197,train
MotherCall/Cat_pills0198.mp3,MotherCall,MotherCall/cat_pills0198,train
MotherCall/Edit9098Pill (2).mp3,MotherCall,MotherCall/edit9098pill,train
MotherCall/Edit9098Pill.mp3,MotherCall,MotherCall/edit9098pill,train
